route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
44,28980006,"Le Gua, Col de l'Arzelier",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_44_8,1,2
10,29526385,"Échirolles, Marie Curie",12345-MFHLV05_ST0_0_HI2425,0,SEM_C10_1,1,2
C,29830831,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV09_ST0_15_HI2425,0,SEM_C_1,1,2
80,29021049,"Crolles, Le Brocey",1234567-MIHS48_ST5_1_HI2425,1,SEM_80_2,1,2
17,29236650,"Grenoble, Verdun - Préfecture",12345-MAHLVI09_ST21_0_HI2425,1,SEM_17_2,1,2
25,29845221,"Grenoble, Colonel Dumont",1234567-MAHS06_ST5_0_HI2425,1,SEM_25_2,1,2
6-HI2425,28794710,"Grenoble, Oxford",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C6_4,1,2
7,29747535,"Échirolles, Comboire",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C7_2,1,2
10,29976146,"Échirolles, Marie Curie",12345-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_C10_1,1,2
B,29028369,"Grenoble, Oxford",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_B_2,1,2
23,29516614,"Vizille, Le Péage",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,0,SEM_23_1,1,2
A,30018285,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
6-HI2425,29894944,"Grenoble, Oxford",1234567-MSHDF12_ST6_0_HI2425,0,SEM_C6_4,1,2
8,29499300,"Grenoble, Victor Hugo - Belgrade",1234567-MSHSAH02_ST5_2_HI2425,1,SEM_C8_1,1,2
59,29477389,"Gières, Gières Gare - Chamandier",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_59_2,1,2
E,29273263,"Grenoble, Louise Michel",12345-MGHLV10_ST0_13_HI2425,0,SEM_E_2,1,2
8,30054277,"Grenoble, Victor Hugo - Belgrade",1234567-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,1,SEM_C8_1,1,2
13,29130937,"Voreppe, Voreppe Gare",1234567-MIHS48_ST5_1_HI2425,1,SEM_C13_1,1,2
8,29782861,"Grenoble, Victor Hugo - Belgrade",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C8_1,1,2
17,29236798,"Grenoble, Verdun - Préfecture",12345-MAHLV06_ST0_0_HI2425,1,SEM_17_2,1,2
A,28908249,"Le Pont-de-Claix, L'Etoile",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_A_3,1,2
A,29856884,"Fontaine, La Poya",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,1,SEM_A_4,1,2
25,29844659,"Grenoble, Colonel Dumont",12345-MAHLV06_ST0_0_HI2425,1,SEM_25_2,1,2
A,29847036,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
23,29516583,"Vizille, Le Péage",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,0,SEM_23_1,1,2
10,29179284,"Bernin, Cloyères",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,1,SEM_C10_2,1,2
C,29835636,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_17_HI2425,0,SEM_C_1,1,2
4,29552735,"Grenoble, Victor Hugo",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,1,SEM_C4_2,1,2
E,29839423,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_17_HI2425,1,SEM_E_1,1,2
E,29951476,"Grenoble, Louise Michel",12345-MGHLV12_ST0_1_HI2425,0,SEM_E_2,1,2
16,29188987,"Le Pont-de-Claix, Gendarmerie",123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_16_6,1,2
3,29551922,"Grenoble, Victor Hugo",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_C3_1,1,2
C,28905837,"Saint-Martin-d'Hères, Université - Condillac",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,0,SEM_C_1,1,2
7,29747871,"Échirolles, Comboire",1234567-MEHS02_ST5_1_HI2425,1,SEM_C7_2,1,2
C,29729791,"Seyssins, Le Prisme",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_C_2,1,2
B,29028473,"Grenoble, Oxford",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_B_2,1,2
D,29846500,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV10_ST0_17_HI2425,1,SEM_D_3,1,2
7,29746976,"Échirolles, Comboire",1234567-MEHD02_ST6_1_HI2425,1,SEM_C7_2,1,2
E,29951314,"Grenoble, Louise Michel",12345-MGHLV12_ST0_1_HI2425,0,SEM_E_2,1,2
8,29499326,"Grenoble, Victor Hugo - Belgrade",1234567-MSHSAH02_ST5_2_HI2425,1,SEM_C8_1,1,2
25,29846580,"Grenoble, Colonel Dumont",1234567-MAHD06_ST6_0_HI2425,1,SEM_25_2,1,2
19,29639097,"Seyssins, Garlettes",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_19_1,1,2
11,29623185,"Lumbin, Longs Prés",12345-MIHLV09_ST0_5_HI2425,1,SEM_C11_1,1,2
A,29542908,"Fontaine, La Poya",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,1,SEM_A_4,1,2
10,29526440,"Bernin, Cloyères",12345-MFHLV05_ST0_0_HI2425,1,SEM_C10_2,1,2
17,29236731,"Grenoble, Verdun - Préfecture",12345-MAHLV06_ST0_0_HI2425,1,SEM_17_2,1,2
24,29002015,"Grenoble, Verdun - Préfecture",1234567-MAHS06_ST5_0_HI2425,0,SEM_24_1,1,2
13,29360924,"Vizille, Chantefeuille",12345-MIHLV09_ST0_5_HI2425,0,SEM_C13_2,1,2
B,29829594,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
7,29952468,"Seyssins, Comboire",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C7_2,1,2
1,29982657,"Grenoble, Cité Jean Macé",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C1_1,1,2
A,29270730,"Fontaine, La Poya",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,1,SEM_A_4,1,2
50,29178942,"Sassenage, Les Côtes",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_50_1,1,2
E,29063177,"Fontanil-Cornillon, Palluel",1234567-MGHS02_ST5_3_HI2425,1,SEM_E_1,1,2
82,29021321,"Saint-Nazaire-les-Eymes, Saint Nazaire les Eymes Gare",12345-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,0,SEM_82_2,1,2
C,29835617,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_17_HI2425,0,SEM_C_1,1,2
E,29834958,"Gières, Plaine des Sports",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,0,SEM_E_4,1,2
E,29273497,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_13_HI2425,1,SEM_E_1,1,2
C,29835626,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_17_HI2425,0,SEM_C_1,1,2
16,29773036,"Saint-Martin-d'Hères, Les Alloves",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_16_5,1,2
B,29829734,"Gières, Plaine des Sports",12345-MGHLV09_ST0_15_HI2425,0,SEM_B_1,1,2
5,29693518,"Grenoble, Palais de Justice - Gare",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C5_1,1,2
A,29542634,"Fontaine, La Poya",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,1,SEM_A_4,1,2
8,30046028,"Grenoble, Victor Hugo - Belgrade",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,1,SEM_C8_1,1,2
E,29850887,"Fontanil-Cornillon, Palluel",1234567-MGHD12_ST6_2_HI2425,1,SEM_E_1,1,2
A,29856755,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
25,29844647,"Vif, La Valonne",12345-MAHLV06_ST0_0_HI2425,0,SEM_25_1,1,2
D,29824515,"Grenoble, Gares",12345-MGHLV10_ST0_13_HI2425,1,SEM_D_5,1,2
7,29975061,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHS12_ST5_1_HI2425,0,SEM_C7_3,1,2
1,29683758,"Meylan, Maupertuis",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C1_2,1,2
22,29645679,"Saint-Égrève, Saint Egrève Gare",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_22_1,1,2
10,29976187,"Bernin, Cloyères",12345-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_C10_2,1,2
A,29847263,"Le Pont-de-Claix, L'Etoile",12345-MEHLV10_ST0_3_HI2425,0,SEM_A_3,1,2
E,29839810,"Gières, Plaine des Sports",12345-MGHLV10_ST0_17_HI2425,0,SEM_E_3,1,2
19,29639112,"Sassenage, L'Ovalie",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_19_2,1,2
65,28973198,"Grenoble, Grand'place",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,,1,2
1,29982614,"Grenoble, Cité Jean Macé",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C1_1,1,2
42,29178756,"Meylan, La Détourbe",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_42_3,1,2
D,29830200,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV09_ST0_15_HI2425,0,SEM_D_6,1,2
8,30046146,"Gières, Université - IUT-STAPS",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C8_4,1,2
13,29987439,"Vizille, Chantefeuille",12345-MIHLV11_ST0_0_HI2425,0,SEM_C13_2,1,2
A,29542606,"Fontaine, La Poya",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,1,SEM_A_4,1,2
17,29710715,"Meylan, Lycée du Grésivaudan",1234567-MAHS06_ST5_0_HI2425,0,SEM_17_1,1,2
3,29642843,"Grenoble, Victor Hugo",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_C3_1,1,2
D,28887774,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,0,SEM_D_6,1,2
1,29982637,"Meylan, Maupertuis",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C1_2,1,2
20,29613428,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_20_1,1,2
1,29000872,"Meylan, Maupertuis",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C1_2,1,2
7,29952349,"Saint-Martin-d'Hères, Henri Wallon",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C7_3,1,2
4,29643023,"Eybens, Le Verderet",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_C4_1,1,2
A,29846984,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
14,29089033,"Le Gua, Les Saillants",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_C14_5,1,2
5,29656235,"Grenoble, Palais de Justice - Gare",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C5_1,1,2
21,29076746,"Claix, Pont Rouge",1234567-MFHD01_ST6_1_HI2425-MFHD09_ST6_0_HI2425-MFHD13_ST6_0_HI2425,0,SEM_21_1,1,2
A,29542872,"Fontaine, La Poya",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,1,SEM_A_4,1,2
42,29178754,"La Tronche, Grand Sablon",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_42_2,1,2
49,29056467,"Seyssins, Clinique du Dauphiné",1234567-MFHD01_ST6_1_HI2425-MFHD09_ST6_0_HI2425-MFHD13_ST6_0_HI2425,0,SEM_49_1,1,2
E,29273134,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_13_HI2425,1,SEM_E_5,1,2
3,29642901,"Grenoble, Victor Hugo",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_C3_1,1,2
16,29773061,"Saint-Martin-d'Hères, Les Alloves",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_16_5,1,2
7,29750550,"Saint-Martin-d'Hères, Henri Wallon",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHW11_ST11_1_HI2425,0,SEM_C7_3,1,2
C,28905829,"Seyssins, Le Prisme",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_C_2,1,2
8,30054306,"Grenoble, Victor Hugo - Belgrade",1234567-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,1,SEM_C8_1,1,2
E,29951497,"Gières, Plaine des Sports",12345-MGHLV12_ST0_1_HI2425,0,SEM_E_3,1,2
3,29643112,"Échirolles, Centre du graphisme",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C3_2,1,2
C,29751183,"Saint-Martin-d'Hères, Université - Condillac",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,0,SEM_C_1,1,2
A,29542554,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
44,29608626,"Le Gua, Col de l'Arzelier",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_44_8,1,2
40,28978444,"Grenoble, Le Rabot",12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_40_1,1,2
7,29952511,"Seyssins, Comboire",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C7_2,1,2
19,29657962,"Seyssins, Garlettes",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_19_1,1,2
A,30018222,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_2_HI2425,0,SEM_A_3,1,2
7,29952453,"Seyssins, Comboire",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C7_2,1,2
62,29434072,"Sarcenas, Pont du Croz",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,1,SEM_N62_3,1,2
B,29150475,"Gières, Plaine des Sports",12345-MGHLV10_ST0_13_HI2425,0,SEM_B_1,1,2
5,29308529,"Grenoble, Palais de Justice - Gare",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C5_1,1,2
50,29056397,"Fontaine, La Poya",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,0,SEM_50_2,1,2
4,29552113,"Eybens, Le Verderet",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_C4_1,1,2
80,29718549,"Saint-Nazaire-les-Eymes, Le Mémorial",**3**-MIHLV11_ST0_0_HI2425,1,SEM_80_2,1,2
21,29120917,"Claix, Pont Rouge",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_21_1,1,2
A,30018865,"Grenoble, Polesud - Alpexpo",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
2,29322781,"Grenoble, Louise Michel",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C2_1,1,2
15,28977772,"Domène, Chenevières",1234567-MAHS06_ST5_0_HI2425,0,SEM_15_13,1,2
10,29179301,"Bernin, Cloyères",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,1,SEM_C10_2,1,2
A,29936442,"Fontaine, La Poya",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,1,SEM_A_4,1,2
A,29270645,"Le Pont-de-Claix, L'Etoile",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,0,SEM_A_3,1,2
50,29178937,"Fontaine, La Poya",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_50_2,1,2
46,29101179,"Varces-Allières-et-Risset, Collège Jules Verne",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_46_6,1,2
B,29843111,"Grenoble, Oxford",12345-MGHLV10_ST0_17_HI2425,1,SEM_B_2,1,2
6-HI2425,29300359,"Grenoble, Oxford",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425,0,SEM_C6_4,1,2
1,28951995,"Grenoble, Cité Jean Macé",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_C1_1,1,2
6-HI2425,28793302,"Eybens, Maisons Neuves",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425,1,SEM_C6_3,1,2
80,29718473,"Crolles, Le Brocey",12345-MIHLV11_ST0_0_HI2425,1,SEM_80_2,1,2
25,29846646,"Le Gua, Les Saillants",12345-MAHLVI09_ST21_0_HI2425,0,SEM_25_1,1,2
24,29002027,"Grenoble, Verdun - Préfecture",1234567-MAHS06_ST5_0_HI2425,0,SEM_24_1,1,2
C,28905857,"Saint-Martin-d'Hères, Université - Condillac",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,0,SEM_C_1,1,2
22,30072025,"Grenoble, Oxford",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_22_2,1,2
6-HI2425nav,30028275,"Grenoble, Grand'place",1234567-MEHD12_ST6_2_HI2425,0,,1,2
13,29987445,"Vizille, Chantefeuille",12345-MIHLV11_ST0_0_HI2425,0,SEM_C13_2,1,2
18,29444667,"Meylan, Lycée du Grésivaudan",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_18_4,1,2
C,29070086,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_13_HI2425,0,SEM_C_1,1,2
C,29070084,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_13_HI2425,0,SEM_C_1,1,2
80,29109857,"Crolles, Le Brocey",12345-MIHLV09_ST0_5_HI2425,1,SEM_80_2,1,2
80,29718455,"Crolles, Le Brocey",12345-MIHLV11_ST0_0_HI2425,1,SEM_80_2,1,2
20,29613507,"Veurey-Voroize, La Rive",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_20_2,1,2
C,29729626,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,0,SEM_C_1,1,2
4,29552720,"Grenoble, Victor Hugo",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,1,SEM_C4_2,1,2
4,29552005,"Grenoble, Victor Hugo",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,1,SEM_C4_2,1,2
3,29740382,"Échirolles, Centre du graphisme",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C3_2,1,2
19,29639085,"Seyssins, Garlettes",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_19_1,1,2
23,29637115,"Saint-Martin-d'Hères, Université - Condillac",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,1,SEM_23_4,1,2
17,29236781,"Corenc, Montfleury",12345-MAHLV06_ST0_0_HI2425,0,SEM_17_1,1,2
E,29951354,"Fontanil-Cornillon, Palluel",12345-MGHLV12_ST0_1_HI2425,1,SEM_E_1,1,2
15,28977898,"Domène, Les Arnauds",1234567-MAHD06_ST6_0_HI2425,0,SEM_15_13,1,2
C,29729845,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,0,SEM_C_1,1,2
E,29033973,"Grenoble, Louise Michel",12345-MGHLV02_ST0_10_HI2425,0,SEM_E_2,1,2
E,29839817,"Gières, Plaine des Sports",12345-MGHLV10_ST0_17_HI2425,0,SEM_E_4,1,2
18,29444701,"Poisat, Cimetière Intercommunal",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_18_3,1,2
15,29715386,"Domène, Les Arnauds",12345-MAHLV06_ST0_0_HI2425,0,SEM_15_13,1,2
1,29982633,"Grenoble, Cité Jean Macé",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C1_1,1,2
E,29839430,"Grenoble, Louise Michel",12345-MGHLV10_ST0_17_HI2425,0,SEM_E_2,1,2
3,29642932,"Échirolles, Centre du graphisme",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C3_2,1,2
5,29983269,"Gières, Université - Biologie",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C5_2,1,2
11,29982261,"Voiron, Voiron Gare Routière Sud",12345-MIHLV11_ST0_0_HI2425,0,SEM_C11_2,1,2
24,29002130,"Gières, Gières Gare - Chamandier",12345-MAHLVI09_ST21_0_HI2425,1,SEM_24_2,1,2
41,29263173,"La Tronche, Grand Sablon",123456*-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,1,SEM_41_2,1,2
B,29337555,"Grenoble, Oxford",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_B_2,1,2
17,29236765,"Grenoble, Verdun - Préfecture",12345-MAHLV06_ST0_0_HI2425,1,SEM_17_2,1,2
8,30046011,"Gières, Université - IUT-STAPS",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C8_4,1,2
3,29642853,"Échirolles, Centre du graphisme",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C3_2,1,2
A,29270739,"Fontaine, La Poya",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,1,SEM_A_4,1,2
24,29002018,"Grenoble, Verdun - Préfecture",1234567-MAHS06_ST5_0_HI2425,0,SEM_24_1,1,2
E,29034156,"Fontanil-Cornillon, Palluel",12345-MGHLV02_ST0_10_HI2425,1,SEM_E_1,1,2
80,29718482,"Crolles, Le Brocey",12345-MIHLV11_ST0_0_HI2425,1,SEM_80_2,1,2
A,29270651,"Le Pont-de-Claix, L'Etoile",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,0,SEM_A_3,1,2
A,29936417,"Le Pont-de-Claix, L'Etoile",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,0,SEM_A_3,1,2
A,29542542,"Fontaine, La Poya",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,1,SEM_A_4,1,2
80,29718491,"Crolles, Le Brocey",12345-MIHLV11_ST0_0_HI2425,1,SEM_80_2,1,2
C,29729908,"Seyssins, Le Prisme",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_C_2,1,2
23,29516581,"Saint-Martin-d'Hères, Université - Condillac",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,1,SEM_23_2,1,2
A,29847309,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
C,29069924,"Seyssins, Le Prisme",12345-MGHLV10_ST0_13_HI2425,1,SEM_C_2,1,2
11,29623175,"Lumbin, Longs Prés",12345-MIHLV09_ST0_5_HI2425,1,SEM_C11_1,1,2
A,29542771,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
6-HI2425,28794589,"Eybens, Maisons Neuves",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C6_3,1,2
